ID,Possession Status,Availability Starts From,Floor No,Commercial,Developer,Approved Authority Name,Units Available,Price,Price (English),Flooring Type,Electricity Status,Maintenance Type,Maintenance Charges,Booking Amount,Landmark,Covered Area,Project Name,sqft Price ,Carpet Area,Area Name,Property Uniqueness,Unit of Carpet Area,Society,Ownership Type,furnished Type,Bathroom,Parking,Facing,Amenities Facing,Transaction Type,Floor Data,Type of Property,City,bedroom,Data Referred From,floors,Water Status,Luxury Flat,Covered Area,Carpet Area Unit,isPrimeLocationProperty,Tenants Preference,Location,Property,covArea Unit,isLuxuryServiceProvided,Property Lifespan,balconies,Rera,Power Back Up,Lift,Rain Water Harvesting,Club House,Swimming Pool,Gymnasium,Park,Parking,Security,Water Storage,Private Terrace/Garden,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Visitor Parking,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,Jogging and Strolling Track,Outdoor Tennis Courts,Mansion,Downtown,Skyline View,Wrap Around Balcony,Island Kitchen Layout,Full Glass Wall,House help accommodation,Concierge Services,Garden View,Marble flooring,Well Furnished,Modular Kitchen,Helipad,Private pool ,Private Jaccuzi,Mini Cinema Theatre,Golf Course,Infinity Swimming Pool,Pool with temperature control ,Sea facing,Skydeck,Earth quake resistant,Theme based Architectures,Health club with Steam / Jaccuzi,Large Clubhouse ,Large Open space,Fingerprint Access,Grand Entrance lobby,Private Garage,Fireplace,Wine Cellar,Sky Villa,Water Front,Hilltop,Smart Home,Barbeque space,Kids play area,Library,Puja Room,Study,Servant Room,Store,Aerobics Room,Canopy Walk,Coffee Lounge & Restaurants,Dance Studio,Event Space & Amphitheatre,Flower Gardens,Guest Accommodation,Indoor Squash & Badminton Courts,Kids Play Area,Kids Play Pool With Water Slides,Library And Business Centre,Meditation Area,Multipurpose Courts,Recreational Pool,Rentable CommuniPfty Space,Retail Boulevard (Retail Shops),Cycling & Jogging Track,Fire Fighting Equipment,Aesthetically designed landscape garden,Possession By,NRI Pref,Land Area / Covered Area,Land Area Unit,Pantry Type
12175,Ready to Move,NA,23,N,NA,MCGM,0,31000000,3.10 Cr,Vitrified,No/Rare Powercut,Monthly,0,500000,Next to Flora Heights and opposite the famous Samarth Aangan.,1118,NA,27728,802,Oshiwara,Newly Constructed Property,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,North - West,Garden/Park,New Property,23 of 31 Floor,Apartment,Mumbai,2,Agent,31,Water Availability 24 Hours Available,F,1118,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",2 BHK Flat,Sq-ft,0,Less than 5 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12174,Under Construction,Dec '25,29,N,Paradigm Realty,MCGM,30,13300000,1.33 Cr,"Granite,Vitrified",No/Rare Powercut,Monthly,6000,100000,"S.V. Road, Mrinal flyover, Metro and Railway station",795,Paradigm Antalya,16729,589,Oshiwara,NA,Sq-ft,Y,Freehold,Unfurnished,2,"1 Covered, 1 Open",East,"Garden/Park, Pool, Main Road",New Property,29 of 39 Floor,Apartment,Mumbai,2,Agent,39,Water Availability 24 Hours Available,F,795,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",2 BHK Flat,Sq-ft,0,NA,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12173,Under Construction,Dec '23,29,N,NA,MMRDA,10,18900000,1.89 Cr,"Granite,Vitrified",No/Rare Powercut,Monthly,5152,200000,The property is part of Oshiwara District Center and Highway near.,890,NA,21235,644,Oshiwara,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,East,"Garden/Park, Pool, Main Road",New Property,29 of 42 Floor,Apartment,Mumbai,2,Agent,42,Water Availability 24 Hours Available,F,890,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",2 BHK Flat,Sq-ft,0,NA,NA,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12172,Under Construction,Dec '26,18,N,Roswalt Realty,MCGM,150,15100000,1.51 Cr,Vitrified,No/Rare Powercut,Monthly,1,200000,"Its close to SV road, Next to ruby hospital, jogeshwari west.",1000,Roswalt Zaiden,14000,610,Oshiwara,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,East,"Garden/Park, Pool, Main Road",New Property,18 of 35 Floor,Apartment,Mumbai,2,Agent,35,Water Availability 24 Hours Available,F,1000,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",2 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12171,Ready to Move,Oct '22,32,N,NA,MCGM,5,42500000,4.25 Cr,Marble,No/Rare Powercut,Monthly,15000,5000000,"Close To Megha Mall  Windsor Grande, Oshiwara, Andheri West.",1500,NA,28333,1060,Oshiwara,NA,Sq-ft,Y,Co-operative Society,Unfurnished,3,2 Covered,North,Main Road,New Property,32 of 43 Floor,Apartment,Mumbai,3,Agent,43,Water Availability 24 Hours Available,F,1500,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",3 BHK Flat,Sq-ft,0,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12170,Ready to Move,NA,5,N,NA,NA,NA,21500000,2.15 Cr,Marble,NA,Monthly,NA,NA,Oshiwara,920,Serenity Complex,23369,705,Oshiwara,NA,Sq-ft,Y,Freehold,Semi-Furnished,2,1 Open,East,Garden/Park,Resale,5 of 7 Floor,Apartment,Mumbai,2,Agent,7,NA,F,920,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",2 BHK Flat,Sq-ft,0,10 to 15 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12169,Ready to Move,NA,4,N,NA,MCGM,0,20000000,2 Cr,Marble,No/Rare Powercut,Monthly,4500,200000,Property is next to Citi International School.,1100,NA,18182,750,Oshiwara,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,North,Pool,Resale,4 of 7 Floor,Apartment,Mumbai,2,Agent,7,Water Availability 24 Hours Available,F,1100,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",2 BHK Flat,Sq-ft,0,10 to 15 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12168,Under Construction,Dec '25,10,Y,Paradigm Realty,MCGM,5,7900000,79 Lac,Ceramic Tiles,No/Rare Powercut,Monthly,0,100000,Mega Mall,400,Paradigm Antalya,19750,400,Oshiwara,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,East,"Garden/Park, Main Road",New Property,10 of 38 Floor,Apartment,Mumbai,1,Agent,38,Water Availability 24 Hours Available,F,400,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",1 BHK Flat,Sq-ft,0,NA,NA,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12167,Under Construction,Jun '23,19,N,NA,MCGM,4,45500000,4.55 Cr,"Vitrified,Marble,Granite",NA,Monthly,12000,1100000,"Opp. Deep tower, Near Windsor Grande Residences.",1700,NA,26765,1060,Oshiwara,NA,Sq-ft,Y,Freehold,Unfurnished,4,NA,East,"Garden/Park, Main Road",New Property,19 of 40 Floor,Apartment,Mumbai,3,Agent,40,NA,F,1700,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",3 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12166,Under Construction,Dec '25,Upper Basement,N,Sunteck Realty Ltd.,MCGM,4,28000000,2.80 Cr,Vitrified,No/Rare Powercut,Monthly,9000,100000,"Ram Mandir Road, Goregao West.",1488,Sunteck City 4th Avenue,18817,902,Oshiwara,NA,Sq-ft,Y,Co-operative Society,Unfurnished,3,1 Covered,North - East,Garden/Park,New Property,Upper Basement of 40 Floor,Apartment,Mumbai,3,Agent,40,Water Availability 24 Hours Available,F,1488,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",3 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12165,Ready to Move,Jun '22,17,N,Romell Group,MCGM,1,17000000,1.70 Cr,"Mosaic,Vitrified,Wooden,Ceramic Tiles,Marble,Granite",NA,Monthly,50,500000,Andheri west.,780,Amore,21795,564,Jogeshwari West,NA,Sq-ft,Y,Freehold,Unfurnished,2,NA,East,"Garden/Park, Pool, Main Road",Resale,17 of 22 Floor,Apartment,Mumbai,2,Agent,22,NA,F,780,Sq-ft,Y,Bachelors/Family,"Jogeshwari West, Mumbai",2 BHK Flat,Sq-ft,0,Less than 5 years,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12164,Ready to Move,NA,32,N,Sunteck Realty Ltd.,MCGM,0,28500000,2.85 Cr,Vitrified,No/Rare Powercut,Monthly,8000,10000000,Singh industrial estate and Movie star theator,1300,Sunteck City Avenue 1,21923,905,Oshiwara,NA,Sq-ft,N,Freehold,Unfurnished,2,1 Covered,East,NA,New Property,32 of 45 Floor,Apartment,Mumbai,2,Agent,45,Water Availability 24 Hours Available,F,1300,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",2 BHK Flat,Sq-ft,0,New Construction,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12163,Ready to Move,NA,3,N,NA,NA,0,14000000,1.40 Cr,Marble,No/Rare Powercut,Monthly,NA,NA,OshiwaraAndheri West.,NA,NA,NA,500,Oshiwara,NA,NA,Y,Freehold,Semi-Furnished,1,1 Covered,North - East,Main Road,Resale,3 of 7 Floor,Apartment,Mumbai,2,Agent,7,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",2 BHK Flat,NA,0,10 to 15 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12162,Ready to Move,NA,12,N,Indra Darshan Developer,NA,4,29890000,2.98 Cr,Vitrified,No/Rare Powercut,Monthly,NA,NA,NA,NA,Indradarshan II,NA,770,Oshiwara,NA,NA,Y,Freehold,Semi-Furnished,2,1 Covered,East,Main Road,Resale,12 of 23 Floor,Apartment,Mumbai,2,Agent,23,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",2 BHK Flat,NA,0,10 to 15 years,1,NA,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12161,Ready to Move,NA,18,N,NA,NA,NA,49500000,4.95 Cr,NA,NA,NA,NA,NA,"Garden, Hospital,Convent School, Doctors, Grocery shops.",1525,NA,32459,NA,Jogeshwari West,NA,Sq-ft,Y,Freehold,Furnished,4,NA,East,"Garden/Park, Main Road",New Property,18 of 20 Floor,Apartment,Mumbai,4,Agent,20,NA,F,1525,NA,Y,Bachelors/Family,"Jogeshwari West, Mumbai",4 BHK Flat,Sq-ft,0,10 to 15 years,NA,Y,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12160,Ready to Move,NA,19,N,Samarth Development Corporation,MCGM,2,48000000,4.80 Cr,"Granite,Marble,Marbonite",No/Rare Powercut,Monthly,7500,500000,New Link Road Near Samarth Aishwarya,1550,Samarth Aangan,30967,1200,Oshiwara,NA,Sq-ft,Y,Co-operative Society,Furnished,3,"1 Covered, 1 Open",North,"Garden/Park, Pool, Main Road",Resale,19 of 24 Floor,Apartment,Mumbai,3,Agent,24,Water Availability 24 Hours Available,F,1550,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",3 BHK Flat,Sq-ft,0,5 to 10 years,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12159,Ready to Move,NA,12,N,Lodha,NA,NA,37000000,3.70 Cr,NA,NA,NA,NA,500000,Adarsh anand signal,1500,Lodha Bel Air,24667,1098,Jogeshwari West,NA,Sq-ft,Y,Freehold,Unfurnished,3,NA,East,"Garden/Park, Pool, Main Road",New Property,12 of 21 Floor,Apartment,Mumbai,3,Agent,21,NA,F,1500,Sq-ft,Y,Bachelors/Family,"Jogeshwari West, Mumbai",3 BHK Flat,Sq-ft,0,New Construction,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12158,Ready to Move,NA,4,N,NA,MCGM,0,11500000,1.15 Cr,Ceramic Tiles,No/Rare Powercut,Monthly,NA,NA,"close to jogeshwari station,hospital,banks",600,NA,19166,550,Jogeshwari West,NA,Sq-ft,Y,Freehold,Semi-Furnished,2,1 Open,East,Garden/Park,Resale,4 of 6 Floor,Apartment,Mumbai,1,Agent,6,Water Availability 24 Hours Available,F,600,Sq-ft,Y,Bachelors/Family,"Jogeshwari West, Mumbai",1 BHK Flat,Sq-ft,0,10 to 15 years,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12157,Ready to Move,NA,19,N,NA,MCGM,NA,47000000,4.70 Cr,"Vitrified,Ceramic Tiles",No/Rare Powercut,NA,NA,1000000,shamantha aagan tower,1550,NA,30323,1166,Oshiwara,NA,Sq-ft,Y,Co-operative Society,Semi-Furnished,3,NA,West,"Pool, Garden/Park, Main Road",New Property,19 of 36 Floor,Apartment,Mumbai,3,Agent,36,Water Availability 24 Hours Available,F,1550,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",3 BHK Flat,Sq-ft,0,New Construction,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12156,Ready to Move,NA,3,N,NA,NA,NA,7800000,78 Lac,NA,NA,NA,NA,NA,NA,NA,Lalani Heritage Park,NA,280,Jogeshwari West,East Facing Property,NA,Y,Freehold,Unfurnished,1,NA,East,Main Road,Resale,3 of 13 Floor,Apartment,Mumbai,1,Owner,13,NA,F,NA,Sq-ft,Y,Bachelors/Family,"Jogeshwari West, Mumbai",1 BHK Flat,NA,0,Less than 5 years,NA,NA,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12155,Under Construction,Jun '23,26,N,Ahuja Constructions,MCGM,0,26000000,2.60 Cr,Vitrified,No/Rare Powercut,Monthly,10000,500000,NA,1970,Ahuja LAmor,13197,1231,Oshiwara,NA,Sq-ft,Y,Freehold,Unfurnished,3,2 Covered,West,Main Road,Resale,26 of 39 Floor,Apartment,Mumbai,3,Agent,39,Water Availability 24 Hours Available,F,1970,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",3 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12154,Under Construction,Dec '25,6,N,Paradigm Realty,MCGM,5,8100000,81 Lac,Vitrified,No/Rare Powercut,Monthly,5000,1000000,"Relief Road, Off, Sv Rd, Oshiwara, Mumbai, Maharashtra 400102.",592,Paradigm Antalya,13705,385,Oshiwara,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,2,NA,East,"Garden/Park, Main Road",New Property,6 of 34 Floor,Apartment,Mumbai,1,Agent,34,Water Availability 24 Hours Available,F,592,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",1 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12153,Under Construction,Dec '25,10,N,Paradigm Realty,MCGM,5,11100000,1.11 Cr,"Ceramic Tiles,Granite,Vitrified",No/Rare Powercut,Monthly,5000,1000000,"Relief Road, Off, Sv Rd, Oshiwara, Mumbai, Maharashtra 400102.",760,Paradigm Antalya,14605,494,Oshiwara,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,2,NA,East,"Garden/Park, Main Road",New Property,10 of 34 Floor,Apartment,Mumbai,2,Agent,34,Water Availability 24 Hours Available,F,760,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",2 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12152,Ready to Move,NA,NA,Y,Indra Darshan Developer,ABAAut,3,39000000,3.90 Cr,"Ceramic Tiles,Wooden",No/Rare Powercut,Monthly,7500,1100000,Andheri west,1500,Indradarshan II,26000,1100,Oshiwara,East Facing Property,Sq-ft,Y,Co-operative Society,Semi-Furnished,3,1 Open,East,"Garden/Park, Pool, Main Road",Resale,NA,Apartment,Mumbai,3,Agent,NA,Water Availability 24 Hours Available,F,1500,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",3 BHK Flat,Sq-ft,0,10 to 15 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12151,Under Construction,Mar '23,5,Y,Lodha,MCGM,8,32100000,3.21 Cr,Vitrified,No/Rare Powercut,Monthly,9000,500000,NA,NA,Lodha Bel Air,NA,1017,Jogeshwari West,East Facing Property,NA,Y,Freehold,Unfurnished,3,1 Covered,East,Pool,New Property,5 of 20 Floor,Apartment,Mumbai,3,Agent,20,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Jogeshwari West, Mumbai",3 BHK Flat,NA,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12150,Under Construction,Dec '28,25,Y,Roswalt Realty,MCGM,20,16800000,1.68 Cr,Vitrified,No/Rare Powercut,Monthly,0,500000,"Roswalt Zaiden, Ms. A.S. Hightech, Singh Compound, Next to Ruby Hospital Near Ajit Glass, Swami Vivekananda Rd, Jogeshwari West, Mumbai, Maharashtra 400102",875,Roswalt Zaiden,19200,675,Oshiwara,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,East,"Garden/Park, Pool, Main Road",New Property,25 of 37 Floor,Apartment,Mumbai,2,Agent,37,Water Availability 24 Hours Available,F,875,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",2 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12149,Under Construction,Jan '25,14,Y,Paradigm Realty,ABADev,NA,7700000,77 Lac,"Vitrified,Ceramic Tiles",No/Rare Powercut,Per sq. Unit Monthly,10,200000,"Relief Road, Off, Swami Vivekananda Rd, Oshiwara, Mumbai, Maharashtra",621,Paradigm Antalya,12399,384,Oshiwara,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,East,NA,New Property,14 of 38 Floor,Apartment,Mumbai,1,Agent,38,Water Availability 24 Hours Available,F,621,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",1 BHK Flat,Sq-ft,0,NA,NA,Y,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
